01-01-2005 00:00,15:00:00,2.2,1084.75,-200,7.910799353,895.5,299.2,760,147.4,1049.25,1137.75,12.5,32.32499933,0.467037313
01-01-2005 00:00,16:00:00,2.1,1102,-200,7.658832618,885,312.5,771.75,139.3,1051,1141.75,12.8499999,32.57499981,0.481358243
01-01-2005 00:00,17:00:00,3,1281.25,-200,12.08361307,1052.5,510.2,659.25,164.8,1192,1438,10.875,39.72500038,0.516649805
01-01-2005 00:00,18:00:00,4.7,1472,-200,16.59465307,1197.75,832.4,555.25,190.9,1344,1734.75,9,51.82499886,0.596086084
01-01-2005 00:00,19:00:00,3.6,1328,-200,11.41159248,1029,622.1,636.5,172.1,1187.75,1610.75,8.149999976,54.10000038,0.588222186
01-01-2005 00:00,20:00:00,2.5,1198.25,-200,7.941026771,896.75,401.6,719.75,151.1,1071.75,1435.5,7.750000119,54.64999962,0.578613746
01-01-2005 00:00,21:00:00,2.3,1175.5,-200,8.141758711,905,333.9,718,137.4,1103.75,1389.25,6.225000143,59.59999943,0.569801988
01-01-2005 00:00,22:00:00,2.1,1117.5,-200,6.38532009,829.5,294.7,765,130.1,1058.25,1312.75,5.675000072,59.94999981,0.552285051
01-01-2005 00:00,23:00:00,1.7,1090.5,-200,5.191654203,773,221.7,819.5,115.4,1002.75,1231.75,5.575000048,59.69999981,0.546277952
02-01-2005 00:00,00:00:00,1.8,1077.75,-200,5.23210297,775,229.5,808.5,111.8,1012,1195,4.699999928,62.89999962,0.542401249
02-01-2005 00:00,01:00:00,1.6,1042.5,-200,4.270706812,725.5,194.7,875,105.1,971.5,1107.25,4.524999857,63.5,0.541091114
02-01-2005 00:00,02:00:00,1.3,992,-200,3.55109622,685.25,167.2,916.25,95.5,963.25,1034.5,4.5,63.64999866,0.541446432
02-01-2005 00:00,03:00:00,1.3,1003.5,-200,4.519882382,738.75,-200,867.75,-200,1004.25,1030.25,3.050000012,69.95000076,0.538790272
02-01-2005 00:00,04:00:00,1.3,947.25,-200,3.339212977,672.75,148.4,929.25,86.7,973.75,929.25,3.174999952,68.34999847,0.53101409
02-01-2005 00:00,05:00:00,1.1,922.5,-200,2.71043227,633.5,122.6,983.5,75.1,942.5,874.75,3.074999988,69.17499828,0.533738527
02-01-2005 00:00,06:00:00,1,910.5,-200,2.408114347,613.25,148.4,991.5,81.7,934,861.25,2.375,71.92499924,0.528787895
02-01-2005 00:00,07:00:00,1,923.75,-200,2.638152339,628.75,142.7,994,82.8,941.25,851.5,3.12499994,68.67499828,0.531707018
02-01-2005 00:00,08:00:00,1.2,954.25,-200,3.35176906,673.5,179.6,940,88.2,981,891,2.149999976,73.07499886,0.528938205
02-01-2005 00:00,09:00:00,1.3,960,-200,3.870366898,703.5,225.9,887.25,105.9,1002.5,946.75,3.299999952,68.22500038,0.534617558
02-01-2005 00:00,10:00:00,1.6,1016.25,-200,4.927070716,759.75,254.2,834.75,112,1043.75,1015.5,4.100000024,65.84999943,0.545081422
02-01-2005 00:00,11:00:00,2.2,1138.75,-200,7.510506119,878.75,372.3,753,141.4,1092,1200.75,6.550000072,56.57500076,0.552825732
02-01-2005 00:00,12:00:00,2.2,1129.75,-200,7.078731969,860.25,379,751.5,148.4,1058,1217.75,8.025000095,51.15000057,0.551550553
02-01-2005 00:00,13:00:00,2.8,1237,-200,9.586489285,962,477.6,684.5,170.5,1138.25,1385,10.27500033,44.875,0.561225805
02-01-2005 00:00,14:00:00,2.1,1159.25,-200,6.540487668,836.5,344.1,742,159.5,1086.75,1310.75,12.32500005,41.72499943,0.596094255
02-01-2005 00:00,15:00:00,1.6,1124,-200,5.544912139,790.25,257.6,791.25,136.8,1070.5,1206,13.45000005,41.29999924,0.634203552
02-01-2005 00:00,16:00:00,2.8,1311.5,-200,10.5366476,997.5,474,640,166.5,1249.25,1472.75,13.42499995,43.05000019,0.660020719
02-01-2005 00:00,17:00:00,2.6,1246.25,-200,8.91502164,936,438.2,665,163.5,1181.5,1459.75,9.899999857,53.30000114,0.650428045
02-01-2005 00:00,18:00:00,2.8,1232.25,-200,8.775650731,930.5,450.7,674.25,165.8,1171.25,1626.5,8.874999762,54.57499981,0.622559213
02-01-2005 00:00,19:00:00,2.9,1285.75,-200,10.5025426,996.25,472.7,643.75,167.2,1217.25,1827,8.850000143,54.82499981,0.624379505
02-01-2005 00:00,20:00:00,3.4,1347,-200,13.00998917,1084,559.7,582,174.3,1290,2004,8.300000191,58.20000076,0.639128592
02-01-2005 00:00,21:00:00,2.9,-200,-200,-200,-200,470,-200,159.9,-200,-200,-200,-200,-200
02-01-2005 00:00,22:00:00,3.2,-200,-200,-200,-200,505.7,-200,168.8,-200,-200,-200,-200,-200
02-01-2005 00:00,23:00:00,3.1,-200,-200,-200,-200,482.4,-200,162.3,-200,-200,-200,-200,-200
03-01-2005 00:00,00:00:00,3,-200,-200,-200,-200,436.1,-200,148.5,-200,-200,-200,-200,-200
03-01-2005 00:00,01:00:00,3.4,-200,-200,-200,-200,472,-200,158,-200,-200,-200,-200,-200
03-01-2005 00:00,02:00:00,3,-200,-200,-200,-200,378.9,-200,142.7,-200,-200,-200,-200,-200
03-01-2005 00:00,03:00:00,2.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
03-01-2005 00:00,04:00:00,-200,-200,-200,-200,-200,285.8,-200,120.5,-200,-200,-200,-200,-200
03-01-2005 00:00,05:00:00,1.1,-200,-200,-200,-200,155.4,-200,92.3,-200,-200,-200,-200,-200
03-01-2005 00:00,06:00:00,1.4,-200,-200,-200,-200,264.2,-200,101.5,-200,-200,-200,-200,-200
03-01-2005 00:00,07:00:00,1.8,-200,-200,-200,-200,366.2,-200,121,-200,-200,-200,-200,-200
03-01-2005 00:00,08:00:00,3.6,-200,-200,-200,-200,621.8,-200,164.1,-200,-200,-200,-200,-200
03-01-2005 00:00,09:00:00,3.1,-200,-200,-200,-200,550.8,-200,174.9,-200,-200,-200,-200,-200
03-01-2005 00:00,10:00:00,1.9,-200,-200,-200,-200,349,-200,130.1,-200,-200,-200,-200,-200
03-01-2005 00:00,11:00:00,1.7,-200,-200,-200,-200,284.9,-200,116.7,-200,-200,-200,-200,-200
03-01-2005 00:00,12:00:00,1.7,-200,-200,-200,-200,265.4,-200,114.7,-200,-200,-200,-200,-200
03-01-2005 00:00,13:00:00,1.6,-200,-200,-200,-200,222.4,-200,106.3,-200,-200,-200,-200,-200
03-01-2005 00:00,14:00:00,1.6,-200,-200,-200,-200,237.2,-200,102.2,-200,-200,-200,-200,-200
03-01-2005 00:00,15:00:00,1.7,-200,-200,-200,-200,293.5,-200,122.3,-200,-200,-200,-200,-200
03-01-2005 00:00,16:00:00,2.2,-200,-200,-200,-200,329.4,-200,137.6,-200,-200,-200,-200,-200
03-01-2005 00:00,17:00:00,3.3,-200,-200,-200,-200,487.4,-200,162.4,-200,-200,-200,-200,-200
03-01-2005 00:00,18:00:00,3.9,-200,-200,-200,-200,604.2,-200,176.5,-200,-200,-200,-200,-200
03-01-2005 00:00,19:00:00,5,-200,-200,-200,-200,728.4,-200,190.4,-200,-200,-200,-200,-200
03-01-2005 00:00,20:00:00,4.2,-200,-200,-200,-200,652.7,-200,182.4,-200,-200,-200,-200,-200
03-01-2005 00:00,21:00:00,3.2,-200,-200,-200,-200,509.4,-200,162.8,-200,-200,-200,-200,-200
03-01-2005 00:00,22:00:00,1.7,-200,-200,-200,-200,276.8,-200,135.4,-200,-200,-200,-200,-200
03-01-2005 00:00,23:00:00,1.5,-200,-200,-200,-200,267.9,-200,130.1,-200,-200,-200,-200,-200
04-01-2005 00:00,00:00:00,1.3,-200,-200,-200,-200,192.5,-200,116.7,-200,-200,-200,-200,-200
04-01-2005 00:00,01:00:00,1.2,-200,-200,-200,-200,166.8,-200,103.9,-200,-200,-200,-200,-200
04-01-2005 00:00,02:00:00,1.3,-200,-200,-200,-200,158.6,-200,97.1,-200,-200,-200,-200,-200
04-01-2005 00:00,03:00:00,0.8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
04-01-2005 00:00,04:00:00,0.6,-200,-200,-200,-200,88.9,-200,71.7,-200,-200,-200,-200,-200
04-01-2005 00:00,05:00:00,0.8,-200,-200,-200,-200,97.2,-200,71.2,-200,-200,-200,-200,-200
04-01-2005 00:00,06:00:00,0.9,-200,-200,-200,-200,181.6,-200,93.5,-200,-200,-200,-200,-200
04-01-2005 00:00,07:00:00,1.1,-200,-200,-200,-200,262,-200,118.4,-200,-200,-200,-200,-200
04-01-2005 00:00,08:00:00,3.4,-200,-200,-200,-200,560.6,-200,173.8,-200,-200,-200,-200,-200
04-01-2005 00:00,09:00:00,3.6,-200,-200,-200,-200,540.3,-200,170.3,-200,-200,-200,-200,-200
04-01-2005 00:00,10:00:00,3.1,-200,-200,-200,-200,480.4,-200,171.4,-200,-200,-200,-200,-200
04-01-2005 00:00,11:00:00,3.3,-200,-200,-200,-200,607.8,-200,195.8,-200,-200,-200,-200,-200
04-01-2005 00:00,12:00:00,3.4,-200,-200,-200,-200,584.2,-200,190.7,-200,-200,-200,-200,-200
04-01-2005 00:00,13:00:00,2.8,-200,-200,-200,-200,425.8,-200,165.4,-200,-200,-200,-200,-200
04-01-2005 00:00,14:00:00,2.6,-200,-200,-200,-200,397.2,-200,147.7,-200,-200,-200,-200,-200
04-01-2005 00:00,15:00:00,3,-200,-200,-200,-200,473.2,-200,172.4,-200,-200,-200,-200,-200
04-01-2005 00:00,16:00:00,2.9,-200,-200,-200,-200,368.5,-200,164.8,-200,-200,-200,-200,-200
04-01-2005 00:00,17:00:00,3.8,-200,-200,-200,-200,531.7,-200,183.9,-200,-200,-200,-200,-200
04-01-2005 00:00,18:00:00,3.8,-200,-200,-200,-200,498.2,-200,173.1,-200,-200,-200,-200,-200
04-01-2005 00:00,19:00:00,3.6,-200,-200,-200,-200,486.8,-200,174.3,-200,-200,-200,-200,-200
04-01-2005 00:00,20:00:00,4.5,-200,-200,-200,-200,628.8,-200,181,-200,-200,-200,-200,-200
04-01-2005 00:00,21:00:00,3.7,-200,-200,-200,-200,502.2,-200,165.8,-200,-200,-200,-200,-200
04-01-2005 00:00,22:00:00,2.4,-200,-200,-200,-200,380.6,-200,149.8,-200,-200,-200,-200,-200
04-01-2005 00:00,23:00:00,1.7,-200,-200,-200,-200,249.7,-200,130.7,-200,-200,-200,-200,-200
05-01-2005 00:00,00:00:00,1.7,-200,-200,-200,-200,265.6,-200,128.8,-200,-200,-200,-200,-200
05-01-2005 00:00,01:00:00,1.7,1135,-200,5.581302679,792,226.1,727,119.6,1170,1151,9.5,69.5,0.826140276
05-01-2005 00:00,02:00:00,1.9,1188,-200,8.050252104,901.25,258.6,657,118.6,1260.75,1184.75,9.050000191,70.85000038,0.817601645
05-01-2005 00:00,03:00:00,2,1242,-200,8.530889106,920.75,-200,625.75,-200,1218.5,1373.5,8.075000048,72.07499886,0.779769943
05-01-2005 00:00,04:00:00,2,1219,-200,7.748421496,888.75,260,648.75,110.5,1185.75,1405.25,7.850000143,72.05000114,0.767930732
05-01-2005 00:00,05:00:00,1.7,1186.75,-200,6.849891944,850.25,241.9,652.75,109.1,1169,1382.5,7.550000072,72.72499847,0.759796311
05-01-2005 00:00,06:00:00,1.8,1224.5,-200,8.12342212,904.25,267.4,644.25,110.1,1194.25,1459.75,7.450000048,71.67500114,0.743850249
05-01-2005 00:00,07:00:00,2.2,1332.75,-200,11.11664066,1018.5,410.9,576,126.1,1275,1612,7.925000072,70.60000038,0.756238025
05-01-2005 00:00,08:00:00,3.7,1488.5,-200,16.44582406,1193.25,669.8,496.5,148.2,1474.75,1775.5,8.599999905,69.02499962,0.773214669
05-01-2005 00:00,09:00:00,4.8,1596.25,-200,21.63631239,1341.25,829.5,436,162.2,1671.5,1990.5,9.125,67.52499962,0.783093918
05-01-2005 00:00,10:00:00,4.8,1584.5,-200,19.30864498,1277,844.5,456.25,173.1,1566.75,1944,9.775000095,65.82500076,0.796714885
05-01-2005 00:00,11:00:00,5.2,1673.75,-200,22.93251858,1375.75,992,438.25,197.9,1643,2098.25,11.19999981,61.92500019,0.822576505
05-01-2005 00:00,12:00:00,5.9,1741,-200,25.34221831,1437.75,1129.9,415.75,219.3,1740.5,2158.75,12.75000024,60.07499981,0.882040495
05-01-2005 00:00,13:00:00,5.9,1680,-200,25.17376796,1433.5,976.6,417,205.9,1790,2005,13.35000014,62.35000038,0.951343839
05-01-2005 00:00,14:00:00,3.1,1295.25,-200,13.18223013,1089.75,459.2,552.5,154.8,1479.25,1440.5,14.32499981,61.22499943,0.994097
05-01-2005 00:00,15:00:00,2.6,1287.5,-200,13.85013093,1111.75,346.3,559.5,150,1491.5,1379.5,14.57500005,59.55000019,0.982369932
05-01-2005 00:00,16:00:00,2.8,1280.75,-200,13.83479526,1111.25,383.1,552.75,147.9,1483,1408.5,14.22500014,60.02500057,0.968437215
05-01-2005 00:00,17:00:00,2.8,1309.5,-200,13.45376096,1098.75,414.4,558.5,157.5,1480.75,1444.75,13.84999967,62.60000038,0.986152105
05-01-2005 00:00,18:00:00,2.8,1276.25,-200,13.45376096,1098.75,369.9,558.75,151.9,1504,1387.5,13.55000019,63.99999905,0.989086421
05-01-2005 00:00,19:00:00,3.1,1312,-200,14.98119005,1148,400.1,531.75,148.1,1525,1410.5,13.4000001,64.45000076,0.986536158
05-01-2005 00:00,20:00:00,3.3,1331.75,-200,14.91780199,1146,377.6,539.25,147,1522.5,1377.25,13.49999976,64.72500038,0.997100062
05-01-2005 00:00,21:00:00,2.7,1247.75,-200,11.89609606,1046,356.9,587.75,143.9,1404,1315.5,13.35000014,65.32500076,0.996736754
05-01-2005 00:00,22:00:00,2.3,1181.5,-200,9.190126573,946.75,333.2,643.25,143.5,1333.5,1209.5,13.17500019,64.5,0.973184827
05-01-2005 00:00,23:00:00,1.6,1059,-200,5.956122344,809.75,226.6,764.25,125.7,1199.75,1001.75,13.17499995,62.25,0.939236505
06-01-2005 00:00,00:00:00,1.6,1055.75,-200,5.649154156,795.25,202.8,782.5,115.2,1187.25,896.25,12.5,63.65000057,0.919626477
06-01-2005 00:00,01:00:00,1.7,1063.75,-200,5.431203339,784.75,209.7,769,115.9,1183.75,945.75,12.32499981,64.60000038,0.922892487
06-01-2005 00:00,02:00:00,1.6,1059.25,-200,5.395234085,783,198.1,780.75,111.9,1188,877,12.54999995,63.77499962,0.924401908
06-01-2005 00:00,03:00:00,1.4,991,-200,3.47843274,681,-200,874,-200,1125,717.75,12.5999999,62.72499943,0.912111347
06-01-2005 00:00,04:00:00,-200,949.5,-200,2.533156692,621.75,89,960.25,67.2,1093,642.5,12.04999995,64.55000019,0.905964973
06-01-2005 00:00,05:00:00,0.9,1004.75,-200,3.44869881,679.25,88.8,874.5,66.8,1120,744.5,10.67500019,69.47499847,0.891871942
06-01-2005 00:00,06:00:00,0.8,939,-200,1.791769138,568.25,100.6,1037,72.4,1054.25,656.25,12.39999986,62.64999962,0.899369229
06-01-2005 00:00,07:00:00,0.7,960.75,-200,2.64572151,629.25,104.1,1010.75,68.6,1113.75,681.75,12.30000019,62.72499943,0.894663188
06-01-2005 00:00,08:00:00,1.1,1017,-200,4.023051532,712,191.6,826.5,107.1,1147,829,11.375,66.60000038,0.894783144
06-01-2005 00:00,09:00:00,1.5,1108.25,-200,6.231743645,822.5,236.5,719.5,117,1246.5,960.75,11.125,70.17500114,0.927633871
06-01-2005 00:00,10:00:00,1.5,1121.75,-200,5.817659748,803.25,210.5,733,115.1,1225,960,13.42500019,60.97499943,0.934837709
06-01-2005 00:00,11:00:00,1.6,1098.75,-200,6.297366924,825.5,230.2,738.75,120,1222.75,939.5,15.92500019,52.19999981,0.937738092
06-01-2005 00:00,12:00:00,1.6,1123.75,-200,5.860115706,805.25,239.5,725.75,127.9,1233,938,15.625,53.97500038,0.951497087
06-01-2005 00:00,13:00:00,2,1186.25,-200,8.537128149,921,295.4,659.75,137.9,1309.5,1040,16.27499986,51.52500057,0.94617147
06-01-2005 00:00,14:00:00,1.7,1096,-200,6.160982751,819.25,242.6,732.5,126.7,1237.75,904,16.47500038,50.77500057,0.944155049
06-01-2005 00:00,15:00:00,1.5,1120.25,-200,6.368789264,828.75,195.8,725,111.2,1259.25,910,16.2750001,51.92499924,0.953516799
06-01-2005 00:00,16:00:00,2,1185,-200,7.850492026,893,237.2,665.75,122.3,1311.75,1011,16.19999981,53,0.968690855
06-01-2005 00:00,17:00:00,1.9,1173.25,-200,7.664791387,885.25,274.4,685,134.1,1287.5,1038,15.62500024,54.80000019,0.966040592
06-01-2005 00:00,18:00:00,2.1,1221,-200,8.898078348,935.3333333,352.1,642.3333333,152.6,1323.333333,1144.333333,14.5,57.5,0.944048708
06-01-2005 00:00,19:00:00,2.8,1329.75,-200,12.38916208,1063,487.6,578,169.4,1418.5,1351.5,14.0250001,60.05000019,0.956588525
06-01-2005 00:00,20:00:00,2.7,1325,-200,11.34106729,1026.5,425.9,590.5,162.1,1394.25,1365,13.47500014,62.97499943,0.968592035
06-01-2005 00:00,21:00:00,2.4,1194.75,-200,8.38173597,914.75,376.4,665.75,152.4,1294.5,1244.75,12.62500024,65.42500114,0.952904045
06-01-2005 00:00,22:00:00,1.6,1150.25,-200,7.287422947,869.25,237.2,694.25,127.2,1252.25,1203.25,11.95000005,67.5,0.941269528
06-01-2005 00:00,23:00:00,1.7,1144.5,-200,5.870750254,805.75,198.5,735.75,111.8,1207.25,1120.25,10.47500014,71.97499847,0.911988211
07-01-2005 00:00,00:00:00,1.3,1041,-200,4.331267414,728.75,163.9,818.75,97.7,1129.75,971.5,10,70.875,0.870584325
07-01-2005 00:00,01:00:00,1.4,1031.75,-200,3.572589621,686.5,141.9,867,89.4,1109,878,9.799999952,70.69999886,0.857124109
07-01-2005 00:00,02:00:00,1.2,1009.75,-200,3.141056393,660.75,142.4,880.75,82.1,1099.5,852.5,8.049999952,74.97499847,0.809799101
07-01-2005 00:00,03:00:00,1,951.25,-200,2.503492354,619.75,-200,937.75,-200,1076.5,779,7.925000191,75.14999962,0.804975743
07-01-2005 00:00,04:00:00,1,943.75,-200,2.462947398,617,126.9,944.25,76.7,1038.5,766,7,77.27499962,0.7782171
07-01-2005 00:00,05:00:00,0.6,861.5,-200,1.442220422,539.75,73.4,1109.75,54.6,999,670,7.174999952,74.39999962,0.758083465
07-01-2005 00:00,06:00:00,0.7,908.75,-200,1.769378935,566.5,99.6,1049.25,62.9,993,694,6.725000024,75.02500153,0.741768519
07-01-2005 00:00,07:00:00,1,964.75,-200,3.112591165,659,125.9,973.25,68.9,1058.5,739.25,6.425000072,76.25,0.738852398
07-01-2005 00:00,08:00:00,1.7,1102,-200,7.623121502,883.5,284.4,719,98.8,1217.5,939.5,5.975000143,78.47500038,0.737729388
07-01-2005 00:00,09:00:00,3,1225.5,-200,15.25186639,1156.5,418.5,551.75,124.7,1464.25,1201,6.325000048,77.42499924,0.745212318
07-01-2005 00:00,10:00:00,2.4,1131.5,-200,9.28046386,950.25,432,658.75,123,1252.75,1105.75,7.675000072,73.75,0.776948356
07-01-2005 00:00,11:00:00,2.2,1183,-200,10.97040114,1013.25,310.4,631.5,127.7,1305.75,1185.75,10.17499995,61.47500038,0.763820827
07-01-2005 00:00,12:00:00,2.6,1210.5,-200,10.55713322,998.25,446.3,605.25,148.6,1298.25,1302.25,11.25,58.09999943,0.774277331
07-01-2005 00:00,13:00:00,2.5,1252.5,-200,11.43278638,1029.75,464.4,590.25,137.2,1351.25,1368,10.64999986,62.27499962,0.798141361
07-01-2005 00:00,14:00:00,3,1310.75,-200,13.12970674,1088,504.9,562.75,146.7,1401.75,1451.75,11.125,62.02499962,0.8199001
07-01-2005 00:00,15:00:00,3.3,1340.5,-200,14.77559805,1141.5,563.6,536,167.6,1453.75,1536.75,12.60000014,57.67500019,0.838677137
07-01-2005 00:00,16:00:00,3.8,1431.5,-200,16.48710811,1194.5,625.4,508.5,180.3,1512.75,1651,13.29999995,56.20000076,0.854767198
07-01-2005 00:00,17:00:00,3.6,1404,-200,16.50363408,1195,589.9,498.75,169.5,1500.5,1623.25,11.1500001,65.25,0.863933243
07-01-2005 00:00,18:00:00,5,1492.75,-200,21.46961654,1336.75,711.9,466,180.3,1638,1742,8.75,74.55000114,0.843429234
07-01-2005 00:00,19:00:00,5.7,1477.75,-200,22.20530771,1356.5,722.5,473,177.5,1652,1639.25,7.225000024,78.54999924,0.80304745
07-01-2005 00:00,20:00:00,5,1411.25,-200,20.51727319,1310.75,707.4,487.25,158.8,1588.5,1536.75,6.500000119,79.97500038,0.778861054
07-01-2005 00:00,21:00:00,4.8,1386.5,-200,17.70347205,1230.75,736.5,523.25,155.9,1487,1463.25,5.775000095,83.75,0.77676844
07-01-2005 00:00,22:00:00,3.9,1305.75,-200,15.39600143,1161,646.2,557.25,145.7,1406.75,1378.75,5.524999976,83.54999924,0.761934469
07-01-2005 00:00,23:00:00,3.3,1231.5,-200,11.58161276,1035,535.5,622.5,131.5,1296,1255.75,5.825000048,81.32500076,0.756826567
08-01-2005 00:00,00:00:00,3.4,1277.25,-200,13.03987473,1085,566.7,589.25,137.2,1328.5,1344,5.449999928,82.60000038,0.749459166
08-01-2005 00:00,01:00:00,2.4,1062.5,-200,6.691615196,843.25,357.4,761.5,114.3,1125,1089,6.375,76.29999924,0.736856842
08-01-2005 00:00,02:00:00,1.4,991.25,-200,4.620274381,744,186.6,862.5,95,1069,948.5,7,73.64999962,0.741710636
08-01-2005 00:00,03:00:00,1.4,988.75,-200,3.830372556,701.25,-200,871.25,-200,1048.5,932.5,7.225000143,72.29999733,0.739151235
08-01-2005 00:00,04:00:00,1.2,971.5,-200,3.35176906,673.5,169.1,926,88,1032,882.25,7.900000095,69.32500076,0.741347627
08-01-2005 00:00,05:00:00,1.2,973.25,-200,3.376941468,675,184.2,903.25,93.8,1028.75,904.5,7.424999952,71.74999809,0.74338785
08-01-2005 00:00,06:00:00,1.2,985,-200,3.641739675,690.5,204.5,878,97,1055.75,902,7.675000072,71.90000153,0.757458821
08-01-2005 00:00,07:00:00,1.3,1019.5,-200,4.467671749,736,212.5,853.75,93.1,1069.25,922.5,8.149999976,68.02500153,0.739626891
08-01-2005 00:00,08:00:00,2.3,1192.25,-200,10.01666987,978.25,415.1,637.75,113.2,1273,1209.5,6.675000072,77.10000038,0.759732394
08-01-2005 00:00,09:00:00,3.4,1324.75,-200,14.72045341,1139.75,582.9,542.25,125.6,1402.5,1468.25,6.825000167,77.92500114,0.775621588
08-01-2005 00:00,10:00:00,3,1219.25,-200,11.31290942,1025.5,462,604.25,132.8,1310.75,1328.75,8.924999952,66.70000076,0.763389617
08-01-2005 00:00,11:00:00,2.5,1195,-200,10.37337379,991.5,387,632.25,141.3,1251,1294.5,11.625,54.10000038,0.73871657
08-01-2005 00:00,12:00:00,2.7,1229.5,-200,11.16557053,1020.25,414.3,604.75,138.8,1300.75,1364.5,13.4749999,49.40000057,0.759800664
08-01-2005 00:00,13:00:00,2.8,1311.5,-200,13.09224479,1086.75,439.8,566.5,147.4,1392.75,1452.25,13.75,50.85000038,0.795959008
08-01-2005 00:00,14:00:00,3.6,1386.75,-200,14.30578638,1126.5,515.9,529.75,175.2,1429.75,1614.5,13.44999981,55.92499924,0.85878531
08-01-2005 00:00,15:00:00,3.1,1375.25,-200,12.75714347,1075.5,495,554.5,180.2,1376.5,1599,12.87499976,59.02500153,0.873608807
08-01-2005 00:00,16:00:00,4.3,1532.25,-200,18.88646843,1265,643,481.75,194,1577.5,1776.5,13.25000024,59,0.89448599
08-01-2005 00:00,17:00:00,4.6,1531.25,-200,17.85703865,1235.25,724.7,484,192.2,1541.25,1741.75,12.9749999,61.92499924,0.922430866
08-01-2005 00:00,18:00:00,4.3,1479,-200,16.52016711,1195.5,682.6,498,187.7,1510.5,1738.5,12.5,63.625,0.919265264
08-01-2005 00:00,19:00:00,4.3,1521.25,-200,16.91907457,1207.5,681.2,496.75,179.3,1549.25,1769.75,12.17499995,65.80000114,0.930988815
08-01-2005 00:00,20:00:00,5.5,1615.5,-200,22.44031958,1362.75,833,442.25,195.8,1700.5,1917.75,12.5999999,65.15000153,0.947374352
08-01-2005 00:00,21:00:00,3.4,1371.25,-200,13.63609123,1104.75,513.5,552.5,169.1,1428.5,1580.5,13.32500005,63.55000114,0.96810377
08-01-2005 00:00,22:00:00,2.4,1198,-200,9.080938186,942.5,371.3,646.75,151.2,1307.25,1290.75,13.49999976,62.59999943,0.964364047
08-01-2005 00:00,23:00:00,1.6,1102,-200,6.015120209,812.5,212.5,764.25,123.3,1203.75,1000.25,14.12499976,59.64999962,0.956284515
09-01-2005 00:00,00:00:00,1.7,1119.75,-200,6.313818519,826.25,241.9,749.5,126.8,1221.75,974,14,61.44999886,0.977333074
09-01-2005 00:00,01:00:00,1.6,1093,-200,5.524163125,789.25,240.9,771,127,1206.25,948.75,13.4749999,63.42499828,0.975513264
09-01-2005 00:00,02:00:00,1.3,1112,-200,5.560495658,791,217.9,764,117.5,1215.75,934,13.20000005,64.22500038,0.970588526
09-01-2005 00:00,03:00:00,0.8,986,-200,3.35176906,673.5,-200,882.75,-200,1136.75,730.25,13.5999999,62.19999981,0.964343465
09-01-2005 00:00,04:00:00,-200,933.75,-200,2.34660764,609,69.6,976.25,54.5,1093.5,580.5,13.70000005,61.12500095,0.953746547
09-01-2005 00:00,05:00:00,0.6,918.5,-200,1.830431226,571.25,53.6,1016.5,43.9,1081.5,521,13.45000005,63.82499886,0.980097863
